Received Date,From,Email Subject,Message Content
2020-10-31 08:29:01+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Citi is now on WhatsApp! Sign up now to stay updated with important alerts,"multipart/alternative;
	boundary=""7zJGiVnR9Fs7=_?:"""
2020-10-31 08:24:35+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncb.flipkart.com>,=?UTF-8?B?Tm8gVHJpY2tzLCBPbmx5IFRyZWF0cyDwn5iJ?=,"multipart/alternative; boundary=""_----------=_1604112870387780"""
2020-10-31 08:20:39+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #402-1882102-8405128,"multipart/alternative; 
	boundary=""----=_Part_26837284_803187121.1604112639048"""
2020-10-31 08:10:29+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #404-7345186-9163518,"multipart/alternative; 
	boundary=""----=_Part_26511058_1077423955.1604112028967"""
2020-10-31 08:00:08+05:30,"""Medium Daily Digest"" <noreply@medium.com>",=?UTF-8?B?R29vZ2xlIENvbGFiIDEwMSBUdXRvcmlhbCB3aXRoIFB5dGhvbiDigJQgVGlwcywgVHJpY2tzLCBhbmQgRkFRIHwgVG93YXJkcyA=?= =?UTF-8?B?QUkgVGVhbSBpbiBUb3dhcmRzIEFJ?=,multipart/alternative; boundary=619cb2dd0e17fa3e5009df74d4ed024fd4353b6985e88cdb172053d42a00
2020-10-31 06:57:34+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","=?UTF-8?B?RG8gdXAgeW91ciBob21lIGxpa2UgaXTigJlzIERpd2FsaSB3aXRo?=
 =?UTF-8?B?IG9mZmVycyBvbiBsZWFkaW5nIGJyYW5kcyB3aXRoIENpdGkgY2FyZHM=?=","multipart/alternative;
	boundary=""AtkWAUNg8KQ9=_?:"""
2020-10-31 06:27:06+05:30,"""Amazon.in"" <store-news@amazon.in>",Great Indian Festival | Gifting special,"multipart/alternative; 
	boundary=""----=_Part_7510644_301294131.1604105825084"""
2020-10-31 00:13:32+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>","Your Amazon.in order #404-7345186-9163518 of 1 item has been
 dispatched","multipart/alternative; 
	boundary=""----=_Part_25010215_1680690174.1604083411771"""
2020-10-30 23:53:10+05:30,"""Pocket"" <noreply@getpocket.com>","Deepak, here are 6 stories you saved to Pocket this week",text/html; charset=UTF-8
2020-10-30 23:21:40+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?V2hhdCBJcyBUaGUgSW50ZXJuZXQgRG9pbmcgVG8gQm9vbWVyc+KAmSBCcmFpbnM/?=,multipart/alternative; boundary=2f3d8664f1d2593c57b728968476eadb89cbb479c4ef8ec64fd0c20998c8
2020-10-30 23:11:52+05:30,"""Amazon.in"" <do-not-reply@amazon.in>",Amazon Pay Reward  Unlocked - Get Flat Rs.50 back on Dominos,"multipart/alternative; 
	boundary=""----=_Part_24872275_961356190.1604079712305"""
2020-10-30 23:10:39+05:30,"""Amazon.in"" <auto-confirm@amazon.in>",Your Amazon.in order #404-5535535-3448363 of 4 items,"multipart/alternative; 
	boundary=""----=_Part_24902799_2090618010.1604079638482"""
2020-10-30 21:02:25+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_9064635_219969547.1604071943222"""
2020-10-30 19:09:07+05:30,"""Offers (SBICard)"" <Offers@sbicard.com>",Enjoy 10% Instant Discount at Tata CLiQ,"multipart/alternative;
	boundary=""b1_f6e7be789efde1eb323e62bd773f8145"""
2020-10-30 18:28:32+05:30,"""HDFC Bank"" <informations@hdfcbank.net>","=?utf-8?B?8J+SsyBOby4gWFggNTM0NCAgOiBZb3VyIERpd2FsaSBvdXRmaXQgaQ==?=
	=?utf-8?B?cyByZWFkeSBATXludHJhIERpd2FsaSBzYWxlIQ==?=","text/html;
	charset=""utf-8"""
2020-10-30 18:27:45+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?V2hhdCdzIERpd2FsaSB3aXRob3V0IGEgbGknbCBEaGFtYWthPw==?=,"multipart/alternative; boundary=""_----------=_1604061432137766467"""
2020-10-30 18:02:51+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?=F0=9F=91=89Have_You_Started_Your_Diwali_Shopping=3F?=,"multipart/alternative;
	boundary=""b1_e538e2a292a29161785e092c9d2d9e1e"""
2020-10-30 15:45:24+05:30,Deepak Nambiar JioMeet <noreply.jiomeet@jio.com>,JioMeet meeting reminder - Deepak Nambiar's JioMeet Meeting,"multipart/alternative;
 boundary=""--_NmP-1e7843240cd6ff94-Part_1"""
2020-10-30 14:02:15+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,Upto 70% OFF on the best of brands! You won't want to miss these deals!,"multipart/alternative;
	boundary=""b1_b52a8860eee55ba7a197570959a3b9e5"""
2020-10-30 12:21:26+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>","Your Amazon.in order #402-1882102-8405128 of 1 item has been
 dispatched","multipart/alternative; 
	boundary=""----=_Part_20113973_1813245506.1604040685790"""
2020-10-30 11:54:35+05:30,"""Zomato"" <noreply@mailers.zomato.com>",=?UTF-8?B?TXVubmEgVHJpcGF0aGkgaGFzIGludml0ZWQgeW91IHRvIGEg8J+UpfCflKXwn5SlIHdlZWtlbmQh?=,text/html; charset=UTF-8
2020-10-30 11:49:11+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","Congratulations, now avail an instant loan of Rs. 300,000 on your Citi Credit Card","multipart/alternative;
	boundary=""BrKPLI9IrT7b=_?:"""
2020-10-30 09:40:43+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>","This festive season, visiting your loved ones?","multipart/alternative;
	boundary=""----=_NextPart_234_F9B087C5.F9B087C5"""
2020-10-30 09:17:56+05:30,"""Amazon.in"" <store-news@amazon.in>",Festive Delight Deals | Special offers from top brands,"multipart/alternative; 
	boundary=""----=_Part_5469312_683963196.1604029675810"""
2020-10-30 08:46:36+05:30,XDA Developers <newsletter@xda-developers.com>,Here are the countries using Google and Apple's COVID-19 Contact Tracing API,text/html; charset=UTF-8
2020-10-30 08:14:14+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?8J+ZhCBEaXdhbGkgU2hvcHBpbmcgZ29pbmcgb3V0IG9mIEJ1ZGdldD8=?=,"multipart/alternative; boundary=""_----------=_1604025853108231417"""
2020-10-30 08:00:03+05:30,"""Medium Daily Digest"" <noreply@medium.com>",=?UTF-8?B?VGhlbiBoZSBhc2tlZCBtZSDigJxJcyBLdWJlcm5ldGVzIHJpZ2h0IGZvciB1cz/igJ0gfCBBbGV4IEVsbGlz?=,multipart/alternative; boundary=b58ba40af5c2ca0da6ece6dccb8cfb1f3b8f6d628afc36b6606f91e25dee
2020-10-30 05:37:27+05:30,"""Tripadvisor"" <awards@mp1.tripadvisor.com>","=?utf-8?B?QW5kIHRoZSBtb3N0IHNhdmVkIGhvdGVscyBpbiB0aGUgd29ybGQg?=
	=?utf-8?B?YXJl4oCm?=","text/html; charset=""UTF-8"""
2020-10-29 23:38:37+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?4oCYRHVkZSwgSSdtIERvbmXigJk6IFdoZW4gUG9saXRpY3MgVGVhcnMgRmFtaWxpZXMgQW5kIEZyaWVuZHNoaXBzIEFwYXJ0?=,multipart/alternative; boundary=0178d163705626c9fb18bd841a873bd3f76b2a454594cf3be7b8b0eabe01
2020-10-29 20:15:46+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Register for Auto Bill Payment and get rewarded,"text/html;
	charset=""ISO-8859-1"""
2020-10-29 20:15:01+05:30,"""Amazon.in"" <store-news@amazon.in>",Up to 80% off | Festive delight deals on Home and Kitchen,"multipart/alternative; 
	boundary=""----=_Part_4547888_1999477322.1603982700758"""
2020-10-29 19:58:20+05:30,Deepak Nambiar JioMeet <noreply.jiomeet@jio.com>,JioMeet meeting created - Deepak Nambiar's JioMeet Meeting,"multipart/alternative;
 boundary=""--_NmP-be8ceb7c7240d07b-Part_1"""
2020-10-29 19:55:39+05:30,Deepak <noreply.jiomeet@jio.com>,Please activate your JioMeet account,"multipart/alternative;
 boundary=""--_NmP-b0add4876a748118-Part_1"""
2020-10-29 19:39:23+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?=E2=8F=B0Myntra_Diwali_Sale_Starts_At_Midnight?=,"multipart/alternative;
	boundary=""b1_db2119d5c2c0291cc255a0875436afae"""
2020-10-29 19:25:12+05:30,Shippigo <no-reply@shippigo.com>,Your order 5573 has been shipped.,text/html
2020-10-29 19:23:37+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,Casual wear must haves! Upto 50% OFF on Men's T-shirts & Polos!,"multipart/alternative;
	boundary=""b1_4beaa9ec3356d5d2cb04298122476490"""
2020-10-29 19:14:09+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?8J+kqyBTaGhoaC4uIGRvbid0IHRlbGwgYW55b25lLi4=?=,"multipart/alternative; boundary=""_----------=_160397875329906104"""
2020-10-29 18:53:56+05:30,"""Amazon.in"" <do-not-reply@amazon.in>",Amazon Pay Reward  Unlocked - Get up to Rs.250 back on 11Wickets,"multipart/alternative; 
	boundary=""----=_Part_14505422_531790373.1603977836000"""
2020-10-29 18:53:47+05:30,"""Amazon.in"" <auto-confirm@amazon.in>",Your Amazon.in order #405-0435797-0125959 of 1 item,"multipart/alternative; 
	boundary=""----=_Part_14673814_1931643099.1603977827031"""
2020-10-29 17:47:54+05:30,"""=?utf-8?B?SERGQyBCQU5LIC0gRmVzdGl2ZSBUcmVhdHMg8J+OgQ==?="" <informations@hdfcbank.net>","=?utf-8?B?T3duIHRoZSBhbGwgbmV3IFRhdGEgSGFycmllciBAIFJzLjEwLDk5OQ==?=
	=?utf-8?B?IHBlciBtb250aCBvbndhcmRz?=","text/html;
	charset=""utf-8"""
2020-10-29 17:38:46+05:30,"""Integrated"" <customercare@integratedindia.in>",Invest across asset classes to minimise the risk!!,text/html; charset=UTF-8
2020-10-29 16:34:50+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Get 10% Cashback on Paytm Mall,"multipart/alternative;
	boundary=""----=_NextPart_959_433C9454.433C9454"""
2020-10-29 16:26:29+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?QvCfp6jwn6eoTSEgQmlnIERpd2FsaSBTYWxlIGlzIExpdmUg?=,"multipart/alternative; boundary=""_----------=_160396898818385843"""
2020-10-29 16:17:19+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>",ICICI Bank Festive Bonanza: Get up to 22.5% cashback on Credit Card EMI,"multipart/alternative;
	boundary=""b1_d16f6e54220136e0b04a624259d07223"""
2020-10-29 15:41:59+05:30,credit_cards@icicibank.com,"Payment of INR 4631.9 received on your ICICI Bank Credit Card
 XX1003","multipart/mixed; 
	boundary=""----=_Part_23546_283697583.1603966317034"""
2020-10-29 15:40:09+05:30,credit_cards@icicibank.com,Payment of INR 5 received on your ICICI Bank Credit Card XX1003,"multipart/mixed; 
	boundary=""----=_Part_17114_196800195.1603966207210"""
2020-10-29 14:45:34+05:30,"""YES BANK CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Save on your festive grocery shopping at BigBasket,"multipart/alternative;
	boundary=""----=_NextPart_109_42D95E34.42D95E34"""
2020-10-29 14:20:12+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",OnePlus Smart Phone up for grabs!,"multipart/alternative;
	boundary=""----=_NextPart_149_F589D4D2.F589D4D2"""
2020-10-29 14:10:28+05:30,HDFC Life - no reply <support@hdfclife.com>,"HDFCLife's WhatsApp Bot Etty now in Hindi! Ping ""Hi"" on 8291890569","multipart/alternative;
	boundary=""b1_3b6753fbbcf0d44c8ce05994d1fbd753"""
2020-10-29 13:47:04+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_49201444_1476599398.1603959370241"""
2020-10-29 13:46:14+05:30,Amazon Pay <no-reply@amazon.com>,Rs.46 added as cashback in Amazon Pay balance,"multipart/alternative; 
	boundary=""----=_Part_11780836_430092315.1603959373844"""
2020-10-29 13:30:34+05:30,"""Amazon.in"" <do-not-reply@amazon.in>",Amazon Pay Reward  Unlocked - Get 15% back on Train tickets,"multipart/alternative; 
	boundary=""----=_Part_11908759_637590587.1603958434511"""
2020-10-29 13:30:08+05:30,"""Amazon.in"" <auto-confirm@amazon.in>",Your Amazon.in order #402-1882102-8405128 of 1 item,"multipart/alternative; 
	boundary=""----=_Part_11562407_1864661760.1603958408213"""
2020-10-29 13:17:14+05:30,"""HDFC Bank"" <informations@hdfcbank.net>","=?utf-8?B?VGhpcyBvcHRpb24gb24geW91ciDwn5KzIENyZWRpdCBDYXJkIHh4NQ==?=
	=?utf-8?B?MzQ0IG1heSBTdXJwcmlzZSBZb3Uh?=","text/html;
	charset=""utf-8"""
2020-10-29 12:38:06+05:30,"""YES BANK"" <customer.communication@custcom.yesbank.email>",Invitation: Session with Gaur Gopal Das on Your Happiness is Your Choice,"multipart/alternative;
	boundary=""----=_NextPart_544_4262E2D6.4262E2D6"""
2020-10-29 12:22:31+05:30,"""HDFC Bank"" <informations@hdfcbank.net>",Update : Know your Personal Banker,"text/html;
	charset=""utf-8"""
2020-10-29 11:38:36+05:30,<credit_cards@icicibank.com>,"ICICI Bank Credit Card Statement for the period  September 29 2020
 to October 28 2020","multipart/mixed;
	boundary=""--_=_NextPart_002_01C39C9D.5EAC49D8"""
2020-10-29 10:11:27+05:30,Amazon Marketplace <marketplace-messages@amazon.in>,"Deepak Nambiar, regarding your recent order at Amazon.in.","multipart/alternative; 
	boundary=""----=_Part_10737415_102770594.1603946487396"""
2020-10-29 09:31:10+05:30,Kashe Store <info@blumuslin.com>,A shipment from order #5573 is on the way,multipart/alternative; boundary=795d94473acfafaca504efb1b469b178e60a051eb9cd6b0aae1b6cd00fcb
2020-10-29 09:29:54+05:30,XDA Developers <newsletter@xda-developers.com>,OnePlus TV Q/U Series update will bring a MultiCast feature for casting up to 4 devices simultaneously,text/html; charset=UTF-8
2020-10-29 08:00:02+05:30,"""Medium Daily Digest"" <noreply@medium.com>",Going Functional in Python (with code) | Hair Parra in Analytics Vidhya,multipart/alternative; boundary=569a4c8d8c3801eb0f0342f8afdc542739f31e2308e2bf683e66b795279d
2020-10-29 06:43:48+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","=?UTF-8?B?8J+ZgiBDaGVjay1vdXQgeW91ciBBbWF6b24gY2FydCB3aXRoIDEw?=
 =?UTF-8?B?JSBzYXZpbmdzIG9uIENpdGkgQ2FyZHM=?=","multipart/alternative;
	boundary=""6JwieT2VNKa6=_?:"""
2020-10-29 06:06:54+05:30,"""Amazon.in"" <store-news@amazon.in>",Great Indian Festival | Festive delight deals on Smartphones,"multipart/alternative; 
	boundary=""----=_Part_3288240_2070465109.1603931814200"""
2020-10-29 03:35:21+05:30,"""Bitdefender"" <bitdefender@hello.bitdefender.com>",Keep the most frightening online threats away with Bitdefender!,"multipart/alternative;
 boundary=""--=_---NextPart--=_-2hyaGCSBca"""
2020-10-28 22:14:33+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?=F0=9F=91=89Get_Ready_For_Myntra_Diwali_Sale=F0=9F=9B=8D?=,"multipart/alternative;
	boundary=""b1_8e2eaa5b2a8b2e559a75ef5ca46abf37"""
2020-10-28 22:05:37+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?VGhlIFdvcmxk4oCZcyBCZXN0IEJ1cmVhdWNyYXQ=?=,multipart/alternative; boundary=9466cea4759b64f850ffa6a2e8164cb108648b96450a3a03dae2ef6d5168
2020-10-28 21:47:55+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","=?UTF-8?B?VGhpcyBEaXdhbGninKggQnJpbmcgaG9tZSBMRyBFbGVjdHJvbmlj?=
 =?UTF-8?B?c/CfmI4gd2l0aCBTcGVjaWFsIEVNSSBPZmZlcnMgb24gQ2l0aSBDYXJkcy4g?=
 =?UTF-8?B?Q2hlY2sgb3V0IE5vdyE=?=","multipart/alternative;
	boundary=""IB7G1e32Gmtz=_?:"""
2020-10-28 20:35:23+05:30,"""Offers (SBICard)"" <Offers@sbicard.com>","Splendid designs, attractive Savings at Caratlane","multipart/alternative;
	boundary=""b1_473eb299703cfc40bfa1b2cae7797751"""
2020-10-28 20:33:15+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>",Amazon Great Indian Festival! Extra 10% Instant Discount on ICICI Bank Cards,"multipart/alternative;
	boundary=""b1_75264da968818bf48abac301c1d3c2d7"""
2020-10-28 19:19:20+05:30,HDFC Life - no reply <support@hdfclife.com>,"Now, Online payment at your fingertips!","multipart/alternative;
	boundary=""b1_eccc092c4d6eeed824545181e700b11a"""
2020-10-28 19:15:56+05:30,Kashe Store <info@blumuslin.com>,Order #5573 confirmed,multipart/alternative; boundary=883cd47f59971dcea42836d9eb7c848511728c63290650737011d2665ee9
2020-10-28 19:14:12+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_36858973_734339360.1603892650890"""
2020-10-28 18:41:21+05:30,Amazon Marketplace <marketplace-messages@amazon.in>,"Deepak Nambiar, regarding your recent order at Amazon.in.","multipart/alternative; 
	boundary=""----=_Part_5628596_346219833.1603890680690"""
2020-10-28 17:36:44+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","=?UTF-8?B?RXhjbHVzaXZlIEVNSSBvZmZlcnMgdGhpcyBEaXdhbGkgb24gVm9s?=
 =?UTF-8?B?dGFz8J+YgyB3aXRoIENpdGkgY2FyZHMuIENoZWNrIG91dCBOb3ch?=","multipart/alternative;
	boundary=""o1VUDJYOH8ai=_?:"""
2020-10-28 16:56:19+05:30,"""HDFC Bank Digital Banking"" <information@hdfcbank.net>","=?utf-8?B?RGVhciBEZWVwYWssIHdhbnQgdG8gZG93bmxvYWQgeW91ciBBY2NvdQ==?=
	=?utf-8?B?bnQgc3RhdGVtZW50P0dldCBpdCBpbiBmZXcgc2Vjb25kcy4uIPCfk4Q=?=","text/html;
	charset=""utf-8"""
2020-10-28 16:47:07+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,"Celebrate Diwali In Style! Up to 70% OFF on ethnic wear, homeware, accessories & more for the festive season","multipart/alternative;
	boundary=""b1_72c82ef4dc30351afeef00a078e4b44d"""
2020-10-28 16:21:31+05:30,"""YES BANK"" <customer.communication@custcom.yesbank.email>",Find it easy on YES ONLINE.,"multipart/alternative;
	boundary=""----=_NextPart_021_F0D2832C.F0D2832C"""
2020-10-28 14:22:03+05:30,"""HDFC Bank"" <informations@hdfcbank.net>","=?utf-8?B?8J+Ss0NhcmQgTm8uIHh4NTM0NCA6IE5lZWQgbW9uZXkgcmlnaHQgbg==?=
	=?utf-8?B?b3c/?=","text/html;
	charset=""utf-8"""
2020-10-28 13:15:39+05:30,"""Amazon.in"" <store-news@amazon.in>","Deepak Nambiar, you've  got items in your cart!","multipart/alternative; 
	boundary=""----=_Part_2124560_388729843.1603871139159"""
2020-10-28 12:05:01+05:30,<HDFCLIFEsupport-noreply@hdfclife.com>,HDFC Life Premium Receipt-Policy No.21703949,"multipart/mixed;
	boundary=""------------030209080609020907000303"""
2020-10-28 12:03:35+05:30,Netflix <info@mailer.netflix.com>,Don't forget to finish Sandy Wexler,"multipart/alternative; 
	boundary=""----=_Part_250218_1861616483.1603866814490"""
2020-10-28 10:55:12+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",INR 2000 Amazon Voucher up for grabs!,"multipart/alternative;
	boundary=""----=_NextPart_123_3CDF6F85.3CDF6F85"""
2020-10-28 10:52:18+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Enjoy 10% Cashback on Paytm Card Machine,"multipart/alternative;
	boundary=""----=_NextPart_616_3CDD766A.3CDD766A"""
2020-10-28 09:54:13+05:30,"""YES BANK"" <customer.communication@custcom.yesbank.email>",Win a Fitbit with Payment on Mobile.,"multipart/alternative;
	boundary=""----=_NextPart_713_EF706603.EF706603"""
2020-10-28 09:32:04+05:30,WeddingWishlist <info@weddingwishlist.com>,Wedding live stream & virtual services,"text/html; charset=""ascii"""
2020-10-28 09:21:34+05:30,XDA Developers <newsletter@xda-developers.com>,OnePlus 8 series gets OxygenOS 11 Open Beta 3 with Canvas AOD,text/html; charset=UTF-8
2020-10-28 08:30:23+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?UHNzdC4uRG9uJ3QgU2hvcCBmb3IgRGl3YWxpIFlldCE=?=,"multipart/alternative; boundary=""_----------=_160385196619575308"""
2020-10-28 08:00:05+05:30,"""Medium Daily Digest"" <noreply@medium.com>",Interesting Python Tips and Tricks | Ravi in Analytics Vidhya,multipart/alternative; boundary=41d283aecf5590e02b9e19f9f7bd73786c6918d50d12f8662aec1656b4fd
2020-10-28 03:38:44+05:30,NSDL <Communications@nsdl.co.in>,Did You Know ?,"text/html; charset=""UTF-8"""
2020-10-28 00:22:19+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Faster credit card bill payment with IMPS,"multipart/alternative;
	boundary=""0O7BH9w6sKeq=_?:"""
2020-10-27 21:44:29+05:30,"""Pocket"" <noreply@getpocket.com>",The Science of Nerdiness,multipart/alternative; boundary=ed4a408cdb20b4f2f71465c41fc99e003366a639f71f73d68d21fb315400
2020-10-27 21:19:00+05:30,"""=?utf-8?q?Pinterest?="" <pinterest-recommendations@ideas.pinterest.com>","Bridal Jewelry Sets, Men Casual and more ideas to search for","multipart/alternative; boundary=""_----ZW46s2X7ZxSLcNYzGZmkvQ===_DD/C5-44061-B61489F5"""
2020-10-27 19:48:31+05:30,"""Amazon.in"" <store-news@amazon.in>",Great Indian Festival | Bestsellers this festive season,"multipart/alternative; 
	boundary=""----=_Part_1474388_1594302379.1603808311359"""
